ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
215125_s_at	1.94e-16	7.29e-18	9.437832	29.835935	3.95	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10	UGT1A10///UGT1A8///UGT1A7///UGT1A6///UGT1A5///UGT1A9///UGT1A4///UGT1A1///UGT1A3	UDP glucuronosyltransferase family 1 member A10///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A3
221305_s_at	9.52e-23	1.56e-24	11.6468862	45.023335	3.68	UGT1A3///UGT1A1///UGT1A9///UGT1A5///UGT1A8	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A8	UGT1A8///UGT1A9	UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A9
232654_s_at	0.613	0.433	0.7858336	-6.980106	0.0859	UGT1A6	UDP glucuronosyltransferase family 1 member A6	UGT1A6	UDP glucuronosyltransferase family 1 member A6
207958_at	0.0993	0.0427	2.0388276	-5.230067	0.0899	UGT2A2///UGT2A1	UDP glucuronosyltransferase family 2 member A2///UDP glucuronosyltransferase family 2 member A1 complex locus	UGT2A1///UGT2A2	UDP glucuronosyltransferase family 2 member A1 complex locus///UDP glucuronosyltransferase family 2 member A2
219948_x_at	0.652	0.476	-0.7141976	-7.033698	-0.0097	UGT2A3	UDP glucuronosyltransferase family 2 member A3	UGT2A3	UDP glucuronosyltransferase family 2 member A3
207392_x_at	0.391	0.228	-1.2086528	-6.560469	-0.0454	UGT2B15	UDP glucuronosyltransferase family 2 member B15	UGT2B15	UDP glucuronosyltransferase family 2 member B15
207245_at	0.455	0.28	-1.0827793	-6.703806	-0.121	UGT2B17	UDP glucuronosyltransferase family 2 member B17	UGT2B17///UGT2B15	UDP glucuronosyltransferase family 2 member B17///UDP glucuronosyltransferase family 2 member B15
211682_x_at	0.292	0.158	1.4180097	-6.287729	0.0427	UGT2B28	UDP glucuronosyltransferase family 2 member B28	UGT2B28	UDP glucuronosyltransferase family 2 member B28
206505_at	0.976	0.954	0.0577755	-7.286794	0.000523	UGT2B4	UDP glucuronosyltransferase family 2 member B4	UGT2B4	UDP glucuronosyltransferase family 2 member B4
235904_at	0.252	0.131	1.5172256	-6.143578	0.0192	UGT3A1	UDP glycosyltransferase family 3 member A1	UGT3A1	UDP glycosyltransferase family 3 member A1
228956_at	0.507	0.327	0.9823588	-6.806986	0.263	UGT8	UDP glycosyltransferase 8	UGT8	UDP glycosyltransferase 8
1552656_s_at	1.3e-11	9.29e-13	-7.6045959	18.253722	-1.41	UHMK1	U2AF homology motif (UHM) kinase 1	UHMK1	U2AF homology motif kinase 1
225655_at	4e-18	1.21e-19	-10.0422697	33.888564	-1.65	UHRF1	ubiquitin like with PHD and ring finger domains 1	UHRF1	ubiquitin like with PHD and ring finger domains 1
226135_at	0.462	0.287	-1.0677925	-6.719835	-0.0805	UHRF1BP1	UHRF1 binding protein 1	BLTP3A	bridge-like lipid transfer protein family member 3A
213118_at	0.0212	0.0073	-2.7089567	-3.681388	-0.223	UHRF1BP1L	UHRF1 binding protein 1 like	BLTP3B	bridge-like lipid transfer protein family member 3B
225610_at	6.53e-07	9.23e-08	-5.5338901	7.006634	-0.55	UHRF2	ubiquitin like with PHD and ring finger domains 2	UHRF2	ubiquitin like with PHD and ring finger domains 2
220746_s_at	0.0758	0.0312	2.1693612	-4.96105	0.204	UIMC1	ubiquitin interaction motif containing 1	UIMC1	ubiquitin interaction motif containing 1
221323_at	0.899	0.82	0.2284422	-7.26237	0.00481	ULBP1	UL16 binding protein 1	ULBP1	UL16 binding protein 1
238542_at	0.00499	0.00145	-3.22625	-2.208279	-0.692	ULBP2	UL16 binding protein 2	ULBP2	UL16 binding protein 2
231748_at	0.97	0.941	0.07386	-7.285735	0.00113	ULBP3	UL16 binding protein 3	ULBP3	UL16 binding protein 3
209333_at	7.96e-12	5.5e-13	-7.6906214	18.768236	-0.814	ULK1	unc-51 like autophagy activating kinase 1	ULK1	unc-51 like autophagy activating kinase 1
204062_s_at	7.54e-05	1.51e-05	-4.4298547	2.092843	-0.543	ULK2	unc-51 like autophagy activating kinase 2	ULK2	unc-51 like autophagy activating kinase 2
225067_at	1.31e-16	4.84e-18	9.498973	30.241472	1.42	ULK3	unc-51 like kinase 3	ULK3	unc-51 like kinase 3
231149_s_at	0.813	0.688	0.4021877	-7.207606	0.0469	ULK4	unc-51 like kinase 4	ULK4	unc-51 like kinase 4
226596_x_at	0.144	0.0662	-1.8465621	-5.597022	-0.144	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1
206716_at	0.0753	0.031	2.1722613	-4.954892	0.0128	UMOD	uromodulin	UMOD	uromodulin
1553183_at	0.623	0.444	-0.7671195	-6.994597	-0.00823	UMODL1	uromodulin like 1	UMODL1	uromodulin like 1
1553282_at	0.325	0.181	1.3436651	-6.389477	0.00765	UMODL1-AS1	UMODL1 antisense RNA 1	UMODL1-AS1	UMODL1 antisense RNA 1
202706_s_at	6.69e-12	4.57e-13	-7.7210248	18.950852	-0.732	UMPS	uridine monophosphate synthetase	UMPS	uridine monophosphate synthetase
203271_s_at	0.0184	0.00622	-2.7635158	-3.537222	-0.176	UNC119	unc-119 lipid binding chaperone	UNC119	unc-119 lipid binding chaperone
202365_at	0.016	0.00531	2.8167402	-3.394008	0.22	UNC119B	unc-119 lipid binding chaperone B	UNC119B	unc-119 lipid binding chaperone B
214817_at	0.678	0.507	0.6643479	-7.067985	0.0203	UNC13A	unc-13 homolog A	UNC13A	unc-13 homolog A
202893_at	1.66e-14	7.98e-16	8.7270398	25.203742	1.23	UNC13B	unc-13 homolog B	UNC13B	unc-13 homolog B
1562074_a_at	0.629	0.451	0.7559348	-7.003092	0.0283	UNC13C	unc-13 homolog C	UNC13C	unc-13 homolog C
226678_at	0.426	0.256	1.1391704	-6.641514	0.0641	UNC13D	unc-13 homolog D	UNC13D	unc-13 homolog D
221708_s_at	0.496	0.317	1.00287	-6.786719	0.0636	UNC45A	unc-45 myosin chaperone A	UNC45A	unc-45 myosin chaperone A
235261_at	0.00101	0.000253	3.722182	-0.579159	0.888	UNC45B	unc-45 myosin chaperone B	UNC45B	unc-45 myosin chaperone B
203583_at	0.957	0.919	-0.1017532	-7.283286	-0.00496	UNC50	unc-50 inner nuclear membrane RNA binding protein	UNC50	unc-50 inner nuclear membrane RNA binding protein
243833_at	0.62	0.44	-0.7730425	-6.990048	-0.0268	UNC5A	unc-5 netrin receptor A	UNC5A	unc-5 netrin receptor A
213100_at	0.00461	0.00133	-3.2524621	-2.127399	-0.331	UNC5B	unc-5 netrin receptor B	UNC5B	unc-5 netrin receptor B
239136_at	0.204	0.101	-1.6470266	-5.94061	-0.265	UNC5B-AS1	UNC5B antisense RNA 1	UNC5B-AS1	UNC5B antisense RNA 1
227838_at	0.273	0.145	-1.4629694	-6.22359	-0.0431	UNC5C	unc-5 netrin receptor C	UNC5C	unc-5 netrin receptor C
231008_at	0.716	0.555	0.5913763	-7.113721	0.0263	UNC5CL	unc-5 family C-terminal like	UNC5CL	unc-5 family C-terminal like
231325_at	0.972	0.945	0.0691928	-7.286069	0.00311	UNC5D	unc-5 netrin receptor D	UNC5D	unc-5 netrin receptor D
229550_at	0.139	0.0635	1.8656574	-5.562146	0.0108	UNC79	unc-79 homolog (C. elegans)	UNC79	unc-79 homolog, NALCN channel complex subunit
230220_at	0.0054	0.00159	3.1995721	-2.289988	0.0878	UNC80	unc-80 homolog, NALCN activator	UNC80	unc-80 homolog, NALCN channel complex subunit
214382_at	0.607	0.426	0.7980452	-6.970462	0.122	UNC93A	unc-93 homolog A (C. elegans)	UNC93A	unc-93 homolog A
225869_s_at	0.00087	0.000215	-3.7665688	-0.42334	-0.449	UNC93B1	unc-93 homolog B1 (C. elegans)	UNC93B1	unc-93 homolog B1, TLR signaling regulator
202330_s_at	4.77e-05	9.26e-06	-4.5445976	2.562717	-0.368	UNG	uracil DNA glycosylase	UNG	uracil DNA glycosylase
216586_at	0.1	0.043	-2.03558	-5.236555	-0.0303	UNGP2	uracil-DNA glycosylase pseudogene 2	UNGP2	uracil-DNA glycosylase pseudogene 2
228357_at	2.38e-16	9.09e-18	9.4050408	29.61887	0.845	UNK	unkempt family zinc finger	UNK	unk zinc finger
229908_s_at	0.771	0.626	0.487404	-7.169732	0.0483	UNKL	unkempt family like zinc finger	UNKL	unk like zinc finger
228219_s_at	0.098	0.0421	2.0450839	-5.217538	0.0702	UPB1	beta-ureidopropionase 1	UPB1	beta-ureidopropionase 1
211168_s_at	0.038	0.0141	-2.4749854	-4.269081	-0.164	UPF1	UPF1, RNA helicase and ATPase	UPF1	UPF1 RNA helicase and ATPase
203519_s_at	0.376	0.217	1.2376852	-6.525203	0.0801	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)	UPF2	UPF2 regulator of nonsense mediated mRNA decay
206958_s_at	6.47e-09	6.74e-10	6.4698167	11.798191	0.563	UPF3A	UPF3 regulator of nonsense transcripts homolog A (yeast)	UPF3A	UPF3A regulator of nonsense mediated mRNA decay
218757_s_at	0.38	0.22	1.230017	-6.534598	0.113	UPF3B	UPF3 regulator of nonsense transcripts homolog B (yeast)	UPF3B	UPF3B regulator of nonsense mediated mRNA decay
214624_at	1.09e-16	3.94e-18	9.5295655	30.444778	2.18	UPK1A	uroplakin 1A	UPK1A	uroplakin 1A
210065_s_at	2.76e-08	3.15e-09	6.1864771	10.292407	2.75	UPK1B	uroplakin 1B	UPK1B	uroplakin 1B
207862_at	0.0191	0.00649	2.7493526	-3.574904	0.0346	UPK2	uroplakin 2	UPK2	uroplakin 2
206771_at	0.934	0.876	-0.1557858	-7.276328	-0.00115	UPK3A	uroplakin 3A	UPK3A	uroplakin 3A
206658_at	8.64e-23	1.41e-24	11.6613331	45.125475	1.43	UPK3B	uroplakin 3B	UPK3B	uroplakin 3B
1552622_s_at	0.689	0.521	-0.6434174	-7.081645	-0.0687	UPK3BL///POLR2J3///LOC441259///POLR2J2///POLR2J	uroplakin 3B-like///RNA polymerase II subunit J3///PMS1 homolog 2, mismatch repair system component pseudogene///RNA polymerase II subunit J2///RNA polymerase II subunit J	PMS2P5///POLR2J2///PMS2P13///POLR2J3	PMS1 homolog 2, mismatch repair system component pseudogene 5///RNA polymerase II subunit J2///PMS1 homolog 2, mismatch repair system component pseudogene 13///RNA polymerase II subunit J3
214740_at	0.206	0.102	-1.6419926	-5.948785	-0.24	UPK3BL///POLR2J3///POLR2J2///POLR2J	uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J	POLR2J3	RNA polymerase II subunit J3
216242_x_at	0.0175	0.00589	2.7822439	-3.487118	0.319	UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J	uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene///RNA polymerase II subunit J	POLR2J4///POLR2J2///POLR2J3	RNA polymerase II subunit J4 (pseudogene)///RNA polymerase II subunit J2///RNA polymerase II subunit J3
203234_at	0.603	0.421	-0.8061214	-6.964003	-0.183	UPP1	uridine phosphorylase 1	UPP1	uridine phosphorylase 1
233155_at	0.215	0.108	1.6150908	-5.992055	0.0131	UPP2	uridine phosphorylase 2	UPP2	uridine phosphorylase 2
226199_at	1.2e-11	8.5e-13	7.6191998	18.340837	0.789	UPRT	uracil phosphoribosyltransferase homolog	UPRT	uracil phosphoribosyltransferase homolog
222470_s_at	0.0927	0.0394	-2.0728711	-5.16145	-0.191	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
229443_at	0.172	0.0823	1.7456308	-5.775585	0.0128	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
229099_at	5.73e-05	1.12e-05	4.4995965	2.377256	0.404	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3
228142_at	0.000253	5.59e-05	4.1132171	0.848414	0.479	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X
202090_s_at	4.47e-18	1.36e-19	10.0247813	33.770018	0.573	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI
209065_at	4.64e-06	7.56e-07	5.099589	4.971695	0.518	UQCRB	ubiquinol-cytochrome c reductase binding protein	UQCRB	ubiquinol-cytochrome c reductase binding protein
201903_at	3.47e-06	5.54e-07	5.1653755	5.271734	0.403	UQCRC1	ubiquinol-cytochrome c reductase core protein I	UQCRC1	ubiquinol-cytochrome c reductase core protein 1
200883_at	9.56e-14	5.13e-15	8.4383407	23.369929	0.58	UQCRC2	ubiquinol-cytochrome c reductase core protein II	UQCRC2	ubiquinol-cytochrome c reductase core protein 2
208909_at	3.29e-10	2.85e-11	7.0280967	14.893644	0.39	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
202233_s_at	0.0921	0.0391	2.0762188	-5.154643	0.122	UQCRHL///UQCRH	ubiquinol-cytochrome c reductase hinge protein like///ubiquinol-cytochrome c reductase hinge protein	UQCRH	ubiquinol-cytochrome c reductase hinge protein
201568_at	5.27e-17	1.84e-18	9.642263	31.195924	0.606	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
217633_at	0.9	0.822	-0.2258324	-7.262963	-0.00627	URB1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	URB1	URB1 ribosome biogenesis homolog
227424_x_at	0.813	0.688	0.4020648	-7.207655	0.0338	URB1-AS1	URB1 antisense RNA 1 (head to head)	URB1-AS1	URB1 antisense RNA 1 (head to head)
205284_at	3.33e-05	6.28e-06	-4.6338904	2.935188	-0.305	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	URB2	URB2 ribosome biogenesis homolog
244046_at	0.00101	0.000253	3.7227904	-0.577034	0.356	URGCP	upregulator of cell proliferation	URGCP	upregulator of cell proliferation
224948_at	0.00169	0.000441	3.5706948	-1.098709	0.245	URGCP-MRPS24///MRPS24	URGCP-MRPS24 readthrough///mitochondrial ribosomal protein S24	MRPS24///URGCP-MRPS24	mitochondrial ribosomal protein S24///URGCP-MRPS24 readthrough
214173_x_at	0.00149	0.000385	-3.6080346	-0.972414	-0.247	URI1	URI1, prefoldin like chaperone	URI1	URI1 prefoldin like chaperone
208101_s_at	0.112	0.0491	-1.9794053	-5.347218	-0.162	URM1	ubiquitin related modifier 1	URM1	ubiquitin related modifier 1
1553341_at	0.635	0.457	0.7457024	-7.010756	0.00906	UROC1	urocanate hydratase 1	UROC1	urocanate hydratase 1
208971_at	0.145	0.067	-1.8410861	-5.606959	-0.128	UROD	uroporphyrinogen decarboxylase	UROD	uroporphyrinogen decarboxylase
203031_s_at	0.0178	0.00601	2.7751893	-3.506028	0.249	UROS	uroporphyrinogen III synthase	UROS	uroporphyrinogen III synthase
1554016_a_at	2.12e-21	4.19e-23	-11.1842862	41.76787	-1.53	USB1	U6 snRNA biogenesis phosphodiesterase 1	USB1	U6 snRNA biogenesis phosphodiesterase 1
219348_at	0.0946	0.0403	2.062983	-5.181492	0.156	USE1	unconventional SNARE in the ER 1	USE1	unconventional SNARE in the ER 1
231768_at	0.38	0.22	-1.230028	-6.534584	-0.0917	USF1	upstream transcription factor 1	USF1	upstream transcription factor 1
202152_x_at	0.514	0.333	-0.9703732	-6.818637	-0.0714	USF2	upstream transcription factor 2, c-fos interacting	USF2	upstream transcription factor 2, c-fos interacting
227435_at	0.000753	0.000183	3.8083315	-0.275262	0.51	USF3	upstream transcription factor family member 3	USF3	upstream transcription factor family member 3
211184_s_at	0.472	0.295	1.0499233	-6.738658	0.013	USH1C	USH1 protein network component harmonin	USH1C	USH1 protein network component harmonin
1553263_at	0.265	0.139	-1.4850547	-6.191365	-0.0395	USH1G	USH1 protein network component sans	USH1G	USH1 protein network component sans
207706_at	0.96	0.924	0.0956199	-7.283891	0.000473	USH2A	usherin	USH2A	usherin
235510_at	0.00262	0.000714	3.434572	-1.54923	0.194	USHBP1	USH1 protein network component harmonin binding protein 1	USHBP1	USH1 protein network component harmonin binding protein 1
225413_at	3.36e-15	1.47e-16	8.9859285	26.87251	0.552	USMG5	up-regulated during skeletal muscle growth 5 homolog (mouse)	ATP5MK	ATP synthase membrane subunit k
201831_s_at	3.71e-13	2.13e-14	8.2139893	21.965895	0.808	USO1	USO1 vesicle transport factor	USO1	USO1 vesicle transport factor
202413_s_at	0.0262	0.00927	-2.6262118	-3.894911	-0.213	USP1	ubiquitin specific peptidase 1	USP1	ubiquitin specific peptidase 1
209136_s_at	0.00499	0.00145	-3.2262252	-2.208356	-0.602	USP10	ubiquitin specific peptidase 10	USP10	ubiquitin specific peptidase 10
208723_at	0.0119	0.00381	-2.9262953	-3.091266	-0.326	USP11	ubiquitin specific peptidase 11	USP11	ubiquitin specific peptidase 11
213327_s_at	0.00129	0.000331	-3.6500687	-0.828854	-0.322	USP12	ubiquitin specific peptidase 12	USP12	ubiquitin specific peptidase 12
226902_at	0.00347	0.000971	3.3457064	-1.8349	0.509	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)	USP13	ubiquitin specific peptidase 13
201672_s_at	4.07e-09	4.1e-10	-6.559374	12.283532	-0.472	USP14	ubiquitin specific peptidase 14	USP14	ubiquitin specific peptidase 14
222616_s_at	0.00377	0.00106	3.31962	-1.917481	0.485	USP16	ubiquitin specific peptidase 16	USP16	ubiquitin specific peptidase 16
219211_at	6.05e-14	3.15e-15	-8.5145162	23.850907	-2.01	USP18	ubiquitin specific peptidase 18	USP18	ubiquitin specific peptidase 18
226357_at	3.52e-08	4.07e-09	6.138549	10.042276	0.34	USP19	ubiquitin specific peptidase 19	USP19	ubiquitin specific peptidase 19
229337_at	0.0755	0.031	2.1712977	-4.956939	0.365	USP2	ubiquitin specific peptidase 2	USP2	ubiquitin specific peptidase 2
1564449_at	0.984	0.968	0.0401182	-7.287658	0.000955	USP2-AS1	USP2 antisense RNA 1 (head to head)	USP2-AS1	USP2 antisense RNA 1
203965_at	0.79	0.653	-0.4495847	-7.187435	-0.034	USP20	ubiquitin specific peptidase 20	USP20	ubiquitin specific peptidase 20
232219_x_at	0.428	0.258	1.1341877	-6.647144	0.107	USP21	ubiquitin specific peptidase 21	USP21	ubiquitin specific peptidase 21
200083_at	0.0725	0.0296	-2.1902323	-4.916555	-0.135	USP22	ubiquitin specific peptidase 22	USP22	ubiquitin specific peptidase 22
212388_at	0.0776	0.0321	2.1579451	-4.985215	0.143	USP24	ubiquitin specific peptidase 24	USP24	ubiquitin specific peptidase 24
223167_s_at	3.16e-09	3.13e-10	6.6076978	12.547242	0.657	USP25	ubiquitin specific peptidase 25	USP25	ubiquitin specific peptidase 25
224532_at	0.707	0.543	0.6089443	-7.103194	0.00307	USP26	ubiquitin specific peptidase 26	USP26	ubiquitin specific peptidase 26
230620_at	0.807	0.679	-0.4138187	-7.202863	-0.0284	USP27X	ubiquitin specific peptidase 27, X-linked	USP27X	ubiquitin specific peptidase 27 X-linked
243017_at	0.599	0.417	0.8126654	-6.958722	0.0093	USP27X-AS1	USP27X antisense RNA 1 (head to head)	USP27X-DT	USP27X divergent transcript
231837_at	0.00224	0.000601	-3.4837961	-1.388114	-0.339	USP28	ubiquitin specific peptidase 28	USP28	ubiquitin specific peptidase 28
220895_at	0.676	0.504	0.6693795	-7.064636	0.00495	USP29	ubiquitin specific peptidase 29	USP29	ubiquitin specific peptidase 29
226652_at	0.274	0.145	1.4618982	-6.225141	0.143	USP3	ubiquitin specific peptidase 3	USP3	ubiquitin specific peptidase 3
1562738_a_at	0.0296	0.0107	2.5764078	-4.020439	0.0864	USP3-AS1	USP3 antisense RNA 1	USP3-AS1	USP3 antisense RNA 1
227572_at	1.13e-18	3.18e-20	10.2360883	35.207106	0.833	USP30	ubiquitin specific peptidase 30	USP30	ubiquitin specific peptidase 30
228675_at	0.323	0.179	-1.3494106	-6.381805	-0.104	USP30-AS1	USP30 antisense RNA 1	USP30-AS1	USP30 antisense RNA 1
1558117_s_at	4.32e-05	8.32e-06	-4.5694542	2.665807	-0.888	USP31	ubiquitin specific peptidase 31	USP31	ubiquitin specific peptidase 31
244871_s_at	9.01e-06	1.54e-06	-4.9464392	4.284886	-0.352	USP32	ubiquitin specific peptidase 32	USP32	ubiquitin specific peptidase 32
206405_x_at	0.00891	0.00277	-3.0277769	-2.80135	-0.218	USP32///USP6	ubiquitin specific peptidase 32///ubiquitin specific peptidase 6	USP6	ubiquitin specific peptidase 6
213510_x_at	0.000545	0.000129	-3.9010333	0.0585	-0.389	USP32P2	ubiquitin specific peptidase 32 pseudogene 2	USP32P2	ubiquitin specific peptidase 32 pseudogene 2
212513_s_at	0.0243	0.00854	2.6548461	-3.821721	0.126	USP33	ubiquitin specific peptidase 33	USP33	ubiquitin specific peptidase 33
212065_s_at	0.249	0.129	1.5240679	-6.133285	0.142	USP34	ubiquitin specific peptidase 34	USP34	ubiquitin specific peptidase 34
229198_at	0.658	0.483	-0.7024089	-7.042029	-0.0779	USP35	ubiquitin specific peptidase 35	USP35	ubiquitin specific peptidase 35
224978_s_at	0.000626	0.00015	-3.8615928	-0.084352	-0.422	USP36	ubiquitin specific peptidase 36	USP36	ubiquitin specific peptidase 36
232033_at	0.0108	0.00344	-2.9585596	-3.000078	-0.324	USP37	ubiquitin specific peptidase 37	USP37	ubiquitin specific peptidase 37
223289_s_at	0.68	0.51	-0.6599931	-7.070863	-0.0551	USP38	ubiquitin specific peptidase 38	USP38	ubiquitin specific peptidase 38
217829_s_at	4.39e-07	6.02e-08	-5.6192854	7.421447	-0.382	USP39	ubiquitin specific peptidase 39	USP39	ubiquitin specific peptidase 39
202682_s_at	2.12e-15	9.06e-17	9.0593075	27.349465	0.776	USP4	ubiquitin specific peptidase 4	USP4	ubiquitin specific peptidase 4
225089_at	0.874	0.78	0.2799681	-7.249274	0.0257	USP40	ubiquitin specific peptidase 40	USP40	ubiquitin specific peptidase 40
226669_at	1.15e-13	6.23e-15	-8.407868	23.178117	-0.628	USP42	ubiquitin specific peptidase 42	USP42	ubiquitin specific peptidase 42
237439_at	0.465	0.289	1.0626989	-6.725232	0.0964	USP43	ubiquitin specific peptidase 43	USP43	ubiquitin specific peptidase 43
224048_at	0.842	0.729	0.3462503	-7.228527	0.00808	USP44	ubiquitin specific peptidase 44	USP44	ubiquitin specific peptidase 44
224441_s_at	0.122	0.0546	1.9326724	-5.437006	0.155	USP45	ubiquitin specific peptidase 45	USP45	ubiquitin specific peptidase 45
203870_at	4.25e-20	1e-21	10.7333126	38.626477	1.27	USP46	ubiquitin specific peptidase 46	USP46	ubiquitin specific peptidase 46
235667_at	6.42e-17	2.27e-18	9.6111386	30.988132	0.659	USP46-AS1	USP46 antisense RNA 1	USP46-DT	USP46 divergent transcript
223119_s_at	3.55e-18	1.07e-19	10.0602618	34.0106	1.02	USP47	ubiquitin specific peptidase 47	USP47	ubiquitin specific peptidase 47
225925_s_at	0.0155	0.00515	-2.8272481	-3.365434	-0.174	USP48	ubiquitin specific peptidase 48	USP48	ubiquitin specific peptidase 48
229351_at	0.00117	0.000296	-3.6799094	-0.72605	-0.383	USP49	ubiquitin specific peptidase 49	USP49	ubiquitin specific peptidase 49
