ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
790955_at	0.902	0.762	0.305	-6.74794	0.0584	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3
29796_at	0.345	0.185	1.35	-5.89868	0.157	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X
10975_at	0.00382	0.000719	3.63	-0.96873	0.38	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI
7381_at	0.000186	1.91e-05	4.77	2.50028	0.561	UQCRB	ubiquinol-cytochrome c reductase binding protein	UQCRB	ubiquinol-cytochrome c reductase binding protein
7384_at	0.276	0.136	1.52	-5.66394	0.245	UQCRC1	ubiquinol-cytochrome c reductase core protein I	UQCRC1	ubiquinol-cytochrome c reductase core protein I
7385_at	0.00111	0.000162	4.11	0.44654	0.431	UQCRC2	ubiquinol-cytochrome c reductase core protein II	UQCRC2	ubiquinol-cytochrome c reductase core protein II
27089_at	9.92e-07	3.14e-08	6.66	8.73876	0.596	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
84996_at	0.302	0.154	-1.45	-5.76068	-0.161	URB1-AS1	URB1 antisense RNA 1 (head to head)	URB1-AS1	URB1 antisense RNA 1 (head to head)
9816_at	0.629	0.452	0.758	-6.5067	0.155	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
55665_at	0.885	0.741	0.333	-6.73898	0.0308	URGCP	upregulator of cell proliferation	URGCP	upregulator of cell proliferation
8725_at	0.589	0.411	0.83	-6.44946	0.096	URI1	URI1, prefoldin like chaperone	URI1	URI1, prefoldin like chaperone
81605_at	0.0704	0.0245	-2.33	-4.21595	-0.359	URM1	ubiquitin related modifier 1	URM1	ubiquitin related modifier 1
131669_at	0.591	0.412	-0.828	-6.45179	-0.00295	UROC1	urocanate hydratase 1	UROC1	urocanate hydratase 1
7389_at	0.0219	0.00587	-2.89	-2.92709	-0.323	UROD	uroporphyrinogen decarboxylase	UROD	uroporphyrinogen decarboxylase
7390_at	0.68	0.504	-0.673	-6.56716	-0.147	UROS	uroporphyrinogen III synthase	UROS	uroporphyrinogen III synthase
79650_at	3.09e-10	7.65e-13	-9.84	19.11703	-2.04	USB1	U6 snRNA biogenesis phosphodiesterase 1	USB1	U6 snRNA biogenesis phosphodiesterase 1
55850_at	0.865	0.717	-0.365	-6.72773	-0.0503	USE1	unconventional SNARE in the ER 1	USE1	unconventional SNARE in the ER 1
7391_at	0.599	0.421	0.811	-6.46512	0.0851	USF1	upstream transcription factor 1	USF1	upstream transcription factor 1
7392_at	0.947	0.822	-0.226	-6.76904	-0.0313	USF2	upstream transcription factor 2, c-fos interacting	USF2	upstream transcription factor 2, c-fos interacting
205717_at	1	0.948	0.0658	-6.79266	0.000468	USF3	upstream transcription factor family member 3	USF3	upstream transcription factor family member 3
10083_at	0.786	0.625	-0.492	-6.67279	-0.00118	USH1C	USH1 protein network component harmonin	USH1C	USH1 protein network component harmonin
124590_at	0.581	0.403	0.844	-6.43803	0.0354	USH1G	USH1 protein network component sans	USH1G	USH1 protein network component sans
7399_at	1	1	0	-6.79485	0	USH2A	usherin	USH2A	usherin
83878_at	0.714	0.543	-0.614	-6.60566	-0.0577	USHBP1	USH1 protein network component harmonin binding protein 1	USHBP1	USH1 protein network component harmonin binding protein 1
8615_at	0.00978	0.00224	3.24	-2.03671	0.382	USO1	USO1 vesicle transport factor	USO1	USO1 vesicle transport factor
7398_at	0.233	0.109	-1.63	-5.48618	-0.226	USP1	ubiquitin specific peptidase 1	USP1	ubiquitin specific peptidase 1
9100_at	0.0289	0.00825	-2.76	-3.23773	-0.515	USP10	ubiquitin specific peptidase 10	USP10	ubiquitin specific peptidase 10
8237_at	0.212	0.0965	-1.7	-5.38577	-0.378	USP11	ubiquitin specific peptidase 11	USP11	ubiquitin specific peptidase 11
8975_at	0.0388	0.0119	2.62	-3.56789	0.891	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)
9097_at	0.00189	0.000307	-3.91	-0.16086	-0.558	USP14	ubiquitin specific peptidase 14	USP14	ubiquitin specific peptidase 14
9958_at	0.434	0.253	1.16	-6.12695	0.12	USP15	ubiquitin specific peptidase 15	USP15	ubiquitin specific peptidase 15
10600_at	0.000943	0.000133	4.17	0.63561	0.495	USP16	ubiquitin specific peptidase 16	USP16	ubiquitin specific peptidase 16
10869_at	0.0216	0.00575	2.9	-2.90844	0.209	USP19	ubiquitin specific peptidase 19	USP19	ubiquitin specific peptidase 19
9099_at	0.202	0.0911	1.73	-5.33897	0.0577	USP2	ubiquitin specific peptidase 2	USP2	ubiquitin specific peptidase 2
10868_at	0.943	0.818	0.232	-6.76775	0.0327	USP20	ubiquitin specific peptidase 20	USP20	ubiquitin specific peptidase 20
27005_at	0.581	0.403	-0.845	-6.4375	-0.139	USP21	ubiquitin specific peptidase 21	USP21	ubiquitin specific peptidase 21
23326_at	0.0923	0.0341	-2.18	-4.50556	-0.243	USP22	ubiquitin specific peptidase 22	USP22	ubiquitin specific peptidase 22
23358_at	0.557	0.377	-0.892	-6.39704	-0.112	USP24	ubiquitin specific peptidase 24	USP24	ubiquitin specific peptidase 24
29761_at	4.3e-06	1.93e-07	6.13	6.96639	0.783	USP25	ubiquitin specific peptidase 25	USP25	ubiquitin specific peptidase 25
83844_at	1	1	0	-6.79485	0	USP26	ubiquitin specific peptidase 26	USP26	ubiquitin specific peptidase 26
389856_at	0.782	0.621	-0.498	-6.66984	-0.00187	USP27X	ubiquitin specific peptidase 27, X-linked	USP27X	ubiquitin specific peptidase 27, X-linked
57646_at	0.921	0.786	0.273	-6.75739	0.0358	USP28	ubiquitin specific peptidase 28	USP28	ubiquitin specific peptidase 28
57663_at	0.948	0.824	0.223	-6.76969	0.000484	USP29	ubiquitin specific peptidase 29	USP29	ubiquitin specific peptidase 29
9960_at	1	0.926	0.0932	-6.79047	0.0113	USP3	ubiquitin specific peptidase 3	USP3	ubiquitin specific peptidase 3
84749_at	0.485	0.297	-1.06	-6.239	-0.184	USP30	ubiquitin specific peptidase 30	USP30	ubiquitin specific peptidase 30
100131733_at	0.104	0.0396	-2.12	-4.63575	-0.221	USP30-AS1	USP30 antisense RNA 1	USP30-AS1	USP30 antisense RNA 1
57478_at	0.00429	0.000825	-3.58	-1.09827	-0.889	USP31	ubiquitin specific peptidase 31	USP31	ubiquitin specific peptidase 31
84669_at	0.0781	0.0278	-2.27	-4.32621	-0.279	USP32	ubiquitin specific peptidase 32	USP32	ubiquitin specific peptidase 32
23032_at	0.323	0.169	1.4	-5.83029	0.125	USP33	ubiquitin specific peptidase 33	USP33	ubiquitin specific peptidase 33
9736_at	0.952	0.83	0.216	-6.77133	0.0288	USP34	ubiquitin specific peptidase 34	USP34	ubiquitin specific peptidase 34
57558_at	0.16	0.0676	-1.87	-5.0916	-0.222	USP35	ubiquitin specific peptidase 35	USP35	ubiquitin specific peptidase 35
57602_at	1	0.98	-0.0253	-6.79453	-0.00236	USP36	ubiquitin specific peptidase 36	USP36	ubiquitin specific peptidase 36
57695_at	0.529	0.348	-0.949	-6.34476	-0.0909	USP37	ubiquitin specific peptidase 37	USP37	ubiquitin specific peptidase 37
84640_at	0.315	0.163	1.42	-5.80309	0.149	USP38	ubiquitin specific peptidase 38	USP38	ubiquitin specific peptidase 38
10713_at	0.00799	0.00176	-3.32	-1.8098	-0.569	USP39	ubiquitin specific peptidase 39	USP39	ubiquitin specific peptidase 39
7375_at	1.82e-05	1.12e-06	5.62	5.25093	0.617	USP4	ubiquitin specific peptidase 4	USP4	ubiquitin specific peptidase 4
55230_at	2e-04	2.08e-05	-4.75	2.41922	-0.726	USP40	ubiquitin specific peptidase 40	USP40	ubiquitin specific peptidase 40
84132_at	0.0639	0.0217	-2.38	-4.1079	-0.236	USP42	ubiquitin specific peptidase 42	USP42	ubiquitin specific peptidase 42
124739_at	0.00854	0.0019	-3.3	-1.8837	-1.23	USP43	ubiquitin specific peptidase 43	USP43	ubiquitin specific peptidase 43
84101_at	0.549	0.369	-0.908	-6.38231	-0.0804	USP44	ubiquitin specific peptidase 44	USP44	ubiquitin specific peptidase 44
85015_at	0.0619	0.0209	2.39	-4.07517	0.284	USP45	ubiquitin specific peptidase 45	USP45	ubiquitin specific peptidase 45
64854_at	0.0118	0.00281	3.16	-2.24528	0.606	USP46	ubiquitin specific peptidase 46	USP46	ubiquitin specific peptidase 46
643783_at	0.527	0.345	0.954	-6.33964	0.233	USP46-AS1	USP46 antisense RNA 1	USP46-AS1	USP46 antisense RNA 1
55031_at	0.00236	0.000399	3.82	-0.4117	0.404	USP47	ubiquitin specific peptidase 47	USP47	ubiquitin specific peptidase 47
84196_at	0.81	0.652	-0.454	-6.69128	-0.0593	USP48	ubiquitin specific peptidase 48	USP48	ubiquitin specific peptidase 48
25862_at	1	0.981	0.0242	-6.79455	0.000293	USP49	ubiquitin specific peptidase 49	USP49	ubiquitin specific peptidase 49
8078_at	0.00571	0.00117	-3.46	-1.42891	-0.494	USP5	ubiquitin specific peptidase 5	USP5	ubiquitin specific peptidase 5
158880_at	0.846	0.693	-0.397	-6.71542	-0.021	USP51	ubiquitin specific peptidase 51	USP51	ubiquitin specific peptidase 51
54532_at	4.67e-06	2.14e-07	6.1	6.86522	1.17	USP53	ubiquitin specific peptidase 53	USP53	ubiquitin specific peptidase 53
159195_at	0.000419	5.04e-05	4.48	1.56607	1.01	USP54	ubiquitin specific peptidase 54	USP54	ubiquitin specific peptidase 54
9098_at	1	0.958	-0.0533	-6.79342	-0.00501	USP6	ubiquitin specific peptidase 6	USP6	ubiquitin specific peptidase 6
9712_at	5.07e-06	2.36e-07	6.07	6.76867	1.25	USP6NL	USP6 N-terminal like	USP6NL	USP6 N-terminal like
7874_at	0.0666	0.0229	2.36	-4.15486	0.201	USP7	ubiquitin specific peptidase 7	USP7	ubiquitin specific peptidase 7
9101_at	0.829	0.674	0.424	-6.70428	0.0489	USP8	ubiquitin specific peptidase 8	USP8	ubiquitin specific peptidase 8
8239_at	0.0589	0.0197	2.42	-4.02111	0.193	USP9X	ubiquitin specific peptidase 9, X-linked	USP9X	ubiquitin specific peptidase 9, X-linked
8287_at	0.626	0.448	0.765	-6.50175	0.528	USP9Y	ubiquitin specific peptidase 9, Y-linked	USP9Y	ubiquitin specific peptidase 9, Y-linked
10208_at	0.253	0.122	1.58	-5.5747	0.212	USPL1	ubiquitin specific peptidase like 1	USPL1	ubiquitin specific peptidase like 1
10090_at	0.126	0.0502	2.01	-4.83847	0.328	UST	uronyl 2-sulfotransferase	UST	uronyl 2-sulfotransferase
8433_at	0.467	0.281	1.09	-6.20076	0.00299	UTF1	undifferentiated embryonic cell transcription factor 1	UTF1	undifferentiated embryonic cell transcription factor 1
51118_at	0.967	0.849	0.191	-6.77641	0.0275	UTP11	UTP11, small subunit processome component homolog (S. cerevisiae)	UTP11	UTP11, small subunit processome component homolog (S. cerevisiae)
10813_at	0.22	0.101	-1.67	-5.42634	-0.229	UTP14A	UTP14A small subunit processome component	UTP14A	UTP14A small subunit processome component
9724_at	0.17	0.0732	1.83	-5.15766	0.246	UTP14C	UTP14, small subunit processome component homolog C (S. cerevisiae)	UTP14C	UTP14, small subunit processome component homolog C (S. cerevisiae)
84135_at	0.189	0.0834	-1.77	-5.2664	-0.416	UTP15	UTP15, small subunit processome component	UTP15	UTP15, small subunit processome component
51096_at	0.26	0.126	-1.56	-5.60244	-0.177	UTP18	UTP18, small subunit processome component	UTP18	UTP18, small subunit processome component
27340_at	0.355	0.192	-1.32	-5.92781	-0.418	UTP20	UTP20, small subunit processome component	UTP20	UTP20, small subunit processome component
84294_at	0.038	0.0115	-2.63	-3.54239	-0.446	UTP23	UTP23, small subunit processome component	UTP23	UTP23, small subunit processome component
57050_at	0.293	0.148	1.47	-5.72748	0.195	UTP3	UTP3, small subunit processome component homolog (S. cerevisiae)	UTP3	UTP3, small subunit processome component homolog (S. cerevisiae)
84916_at	0.00659	0.00139	-3.4	-1.59248	-0.703	UTP4	UTP4, small subunit processome component	UTP4	UTP4, small subunit processome component
55813_at	0.00229	0.000384	-3.83	-0.37499	-0.473	UTP6	UTP6, small subunit processome component	UTP6	UTP6, small subunit processome component
7402_at	0.00125	0.000187	4.07	0.3101	0.796	UTRN	utrophin	UTRN	utrophin
10911_at	1	0.927	0.0918	-6.7906	0.0295	UTS2	urotensin 2	UTS2	urotensin 2
257313_at	1	1	0	-6.79485	0	UTS2B	urotensin 2B	UTS2B	urotensin 2B
2837_at	0.539	0.358	-0.929	-6.36342	-0.00458	UTS2R	urotensin 2 receptor	UTS2R	urotensin 2 receptor
7404_at	0.273	0.135	1.52	-5.65351	0.314	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked
7405_at	0.16	0.0678	1.87	-5.09348	0.238	UVRAG	UV radiation resistance associated	UVRAG	UV radiation resistance associated
57654_at	1	0.992	-0.00996	-6.7948	-0.00156	UVSSA	UV stimulated scaffold protein A	UVSSA	UV stimulated scaffold protein A
80146_at	0.000267	2.95e-05	-4.64	2.08364	-0.597	UXS1	UDP-glucuronate decarboxylase 1	UXS1	UDP-glucuronate decarboxylase 1
8409_at	0.0161	0.00405	3.03	-2.58554	0.39	UXT	ubiquitously expressed prefoldin like chaperone	UXT	ubiquitously expressed prefoldin like chaperone
55697_at	0.00318	0.000576	-3.7	-0.75962	-0.614	VAC14	Vac14, PIKFYVE complex component	VAC14	Vac14, PIKFYVE complex component
6843_at	0.874	0.727	0.351	-6.73281	0.0322	VAMP1	vesicle associated membrane protein 1	VAMP1	vesicle associated membrane protein 1
6844_at	0.0127	0.00305	3.13	-2.32259	0.709	VAMP2	vesicle associated membrane protein 2	VAMP2	vesicle associated membrane protein 2
9341_at	0.764	0.599	-0.529	-6.6541	-0.0861	VAMP3	vesicle associated membrane protein 3	VAMP3	vesicle associated membrane protein 3
8674_at	0.0692	0.024	-2.34	-4.19757	-0.48	VAMP4	vesicle associated membrane protein 4	VAMP4	vesicle associated membrane protein 4
10791_at	0.319	0.166	1.41	-5.81795	0.445	VAMP5	vesicle associated membrane protein 5	VAMP5	vesicle associated membrane protein 5
8673_at	0.431	0.25	1.17	-6.1192	0.149	VAMP8	vesicle associated membrane protein 8	VAMP8	vesicle associated membrane protein 8
81839_at	0.00118	0.000175	-4.09	0.37615	-0.729	VANGL1	VANGL planar cell polarity protein 1	VANGL1	VANGL planar cell polarity protein 1
57216_at	0.116	0.0452	-2.06	-4.74916	-0.802	VANGL2	VANGL planar cell polarity protein 2	VANGL2	VANGL planar cell polarity protein 2
9218_at	0.00252	0.000435	3.79	-0.49297	0.297	VAPA	VAMP associated protein A	VAPA	VAMP associated protein A
9217_at	0.0337	0.00997	-2.69	-3.40983	-0.218	VAPB	VAMP associated protein B and C	VAPB	VAMP associated protein B and C
7407_at	0.422	0.242	-1.18	-6.09753	-0.21	VARS	valyl-tRNA synthetase	VARS	valyl-tRNA synthetase
57176_at	0.572	0.393	0.863	-6.42196	0.134	VARS2	valyl-tRNA synthetase 2, mitochondrial	VARS2	valyl-tRNA synthetase 2, mitochondrial
22846_at	0.543	0.362	-0.92	-6.37138	-0.201	VASH1	vasohibin 1	VASH1	vasohibin 1
79805_at	0.225	0.104	-1.66	-5.44839	-0.373	VASH2	vasohibin 2	VASH2	vasohibin 2
114990_at	0.0176	0.00452	2.99	-2.68734	0.588	VASN	vasorin	VASN	vasorin
7408_at	0.0113	0.00264	-3.18	-2.18935	-0.849	VASP	vasodilator-stimulated phosphoprotein	VASP	vasodilator-stimulated phosphoprotein
10493_at	0.0131	0.00317	3.12	-2.35803	0.646	VAT1	vesicle amine transport 1	VAT1	vesicle amine transport 1
57687_at	0.955	0.834	0.211	-6.77237	0.0175	VAT1L	vesicle amine transport 1 like	VAT1L	vesicle amine transport 1 like
7409_at	0.746	0.58	0.558	-6.63833	0.16	VAV1	vav guanine nucleotide exchange factor 1	VAV1	vav guanine nucleotide exchange factor 1
7410_at	5.2e-05	4.05e-06	-5.24	4.00268	-0.709	VAV2	vav guanine nucleotide exchange factor 2	VAV2	vav guanine nucleotide exchange factor 2
10451_at	8.86e-05	7.84e-06	5.04	3.36218	1.75	VAV3	vav guanine nucleotide exchange factor 3	VAV3	vav guanine nucleotide exchange factor 3
25806_at	0.937	0.807	-0.246	-6.76437	-0.00798	VAX2	ventral anterior homeobox 2	VAX2	ventral anterior homeobox 2
7411_at	0.37	0.203	-1.29	-5.96664	-0.132	VBP1	VHL binding protein 1	VBP1	VHL binding protein 1
7412_at	0.265	0.13	1.54	-5.62297	0.595	VCAM1	vascular cell adhesion molecule 1	VCAM1	vascular cell adhesion molecule 1
1462_at	0.0235	0.0064	-2.86	-3.00581	-1.13	VCAN	versican	VCAN	versican
7414_at	0.178	0.0773	-1.81	-5.20323	-0.165	VCL	vinculin	VCL	vinculin
7415_at	0.0136	0.00332	-3.1	-2.40162	-0.564	VCP	valosin containing protein	VCP	valosin containing protein
80124_at	0.0649	0.0222	-2.37	-4.12688	-0.125	VCPIP1	valosin containing protein interacting protein 1	VCPIP1	valosin containing protein interacting protein 1
79609_at	0.375	0.207	-1.28	-5.98299	-0.236	VCPKMT	valosin containing protein lysine methyltransferase	VCPKMT	valosin containing protein lysine methyltransferase
7419_at	5.06e-05	3.92e-06	5.25	4.03354	0.608	VDAC3	voltage dependent anion channel 3	VDAC3	voltage dependent anion channel 3
7421_at	0.000508	6.35e-05	-4.41	1.34486	-0.679	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
7422_at	0.0571	0.0189	-2.43	-3.986	-0.687	VEGFA	vascular endothelial growth factor A	VEGFA	vascular endothelial growth factor A
7423_at	0.925	0.793	-0.264	-6.75964	-0.0607	VEGFB	vascular endothelial growth factor B	VEGFB	vascular endothelial growth factor B
7424_at	0.000547	6.93e-05	-4.38	1.26111	-1.57	VEGFC	vascular endothelial growth factor C	VEGFC	vascular endothelial growth factor C
27287_at	0.354	0.192	1.33	-5.92454	0.011	VENTX	VENT homeobox	VENTX	VENT homeobox
139538_at	1	1	0	-6.79485	0	VENTXP1	VENT homeobox pseudogene 1	VENTXP1	VENT homeobox pseudogene 1
79674_at	0.205	0.0926	-1.72	-5.35246	-0.455	VEPH1	ventricular zone expressed PH domain containing 1	VEPH1	ventricular zone expressed PH domain containing 1
7716_at	0.232	0.109	1.63	-5.48476	0.168	VEZF1	vascular endothelial zinc finger 1	VEZF1	vascular endothelial zinc finger 1
55591_at	0.562	0.383	-0.881	-6.40626	-0.0957	VEZT	vezatin, adherens junctions transmembrane protein	VEZT	vezatin, adherens junctions transmembrane protein
7425_at	0.523	0.341	-0.963	-6.332	-0.015	VGF	VGF nerve growth factor inducible	VGF	VGF nerve growth factor inducible
51442_at	0.193	0.0855	-1.76	-5.28698	-0.572	VGLL1	vestigial like family member 1	VGLL1	vestigial like family member 1
245806_at	0.00358	0.000664	3.65	-0.89359	1.08	VGLL2	vestigial like family member 2	VGLL2	vestigial like family member 2
389136_at	0.566	0.386	0.875	-6.4121	0.283	VGLL3	vestigial like family member 3	VGLL3	vestigial like family member 3
9686_at	0.473	0.286	-1.08	-6.21345	-0.133	VGLL4	vestigial like family member 4	VGLL4	vestigial like family member 4
7429_at	0.728	0.558	0.59	-6.61998	0.0015	VIL1	villin 1	VIL1	villin 1
50853_at	1	0.926	-0.093	-6.79048	-0.00677	VILL	villin like	VILL	villin like
7431_at	0.397	0.223	1.24	-6.0377	0.201	VIM	vimentin	VIM	vimentin
55829_at	0.0771	0.0273	-2.28	-4.31237	-0.254	VIMP	VCP interacting membrane selenoprotein	VIMP	VCP interacting membrane selenoprotein
7432_at	0.0186	0.00483	2.96	-2.748	0.305	VIP	vasoactive intestinal peptide	VIP	vasoactive intestinal peptide
63894_at	0.0143	0.00352	-3.08	-2.45644	-0.369	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
7433_at	0.398	0.224	1.23	-6.04183	0.419	VIPR1	vasoactive intestinal peptide receptor 1	VIPR1	vasoactive intestinal peptide receptor 1
7434_at	1	1	0	-6.79485	0	VIPR2	vasoactive intestinal peptide receptor 2	VIPR2	vasoactive intestinal peptide receptor 2
5212_at	1.17e-11	9.17e-15	11.3	23.41555	4.09	VIT	vitrin	VIT	vitrin
79001_at	0.00322	0.000584	-3.7	-0.77251	-0.819	VKORC1	vitamin K epoxide reductase complex subunit 1	VKORC1	vitamin K epoxide reductase complex subunit 1
7436_at	0.0183	0.00475	2.97	-2.7319	0.914	VLDLR	very low density lipoprotein receptor	VLDLR	very low density lipoprotein receptor
401491_at	0.654	0.477	0.717	-6.53706	0.0446	VLDLR-AS1	VLDLR antisense RNA 1	VLDLR-AS1	VLDLR antisense RNA 1
203547_at	0.000399	4.78e-05	-4.49	1.61812	-0.398	VMA21	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)	CD4	CD4 molecule
284013_at	0.0401	0.0123	-2.61	-3.60212	-0.62	VMO1	vitelline membrane outer layer 1 homolog	VMO1	vitelline membrane outer layer 1 homolog
81671_at	0.00594	0.00123	-3.45	-1.47447	-0.447	VMP1	vacuole membrane protein 1	VMP1	vacuole membrane protein 1
57191_at	0.829	0.674	-0.423	-6.70477	-0.000944	VN1R1	vomeronasal 1 receptor 1	VN1R1	vomeronasal 1 receptor 1
317701_at	0.737	0.569	0.573	-6.62972	0.00149	VN1R2	vomeronasal 1 receptor 2	VN1R2	vomeronasal 1 receptor 2
317705_at	1	1	0	-6.79485	0	VN1R5	vomeronasal 1 receptor 5 (gene/pseudogene)	VN1R5	vomeronasal 1 receptor 5 (gene/pseudogene)
100131141_at	0.993	0.884	0.147	-6.78392	0.029	VN1R95P	vomeronasal 1 receptor 95 pseudogene	VN1R95P	vomeronasal 1 receptor 95 pseudogene
8876_at	0.956	0.835	0.209	-6.77273	0.0894	VNN1	vanin 1	VNN1	vanin 1
8875_at	1	0.945	-0.0691	-6.79244	-0.033	VNN2	vanin 2	VNN2	vanin 2
55350_at	0.91	0.772	-0.291	-6.75202	-0.0495	VNN3	vanin 3	VNN3	vanin 3
7441_at	0.392	0.22	1.24	-6.02781	0.00957	VPREB1	pre-B lymphocyte 1	VPREB1	pre-B lymphocyte 1
29802_at	0.695	0.521	-0.646	-6.58514	-0.0767	VPREB3	pre-B lymphocyte 3	VPREB3	pre-B lymphocyte 3
55823_at	0.00357	0.00066	3.66	-0.88733	0.458	VPS11	VPS11, CORVET/HOPS core subunit	VPS11	VPS11, CORVET/HOPS core subunit
23230_at	0.0267	0.00748	2.8	-3.14888	0.706	VPS13A	vacuolar protein sorting 13 homolog A	VPS13A	vacuolar protein sorting 13 homolog A
157680_at	0.513	0.328	-0.989	-6.30604	-0.0987	VPS13B	vacuolar protein sorting 13 homolog B	VPS13B	vacuolar protein sorting 13 homolog B
54832_at	0.458	0.273	1.11	-6.18187	0.144	VPS13C	vacuolar protein sorting 13 homolog C	VPS13C	vacuolar protein sorting 13 homolog C
55187_at	1.58e-06	5.6e-08	6.49	8.17291	0.86	VPS13D	vacuolar protein sorting 13 homolog D	VPS13D	vacuolar protein sorting 13 homolog D
64601_at	0.00449	0.000871	-3.56	-1.14929	-0.45	VPS16	VPS16, CORVET/HOPS core subunit	VPS16	VPS16, CORVET/HOPS core subunit
57617_at	0.893	0.751	-0.32	-6.74328	-0.0123	VPS18	VPS18, CORVET/HOPS core subunit	VPS18	VPS18, CORVET/HOPS core subunit
84313_at	0.2	0.0896	-1.73	-5.32525	-0.222	VPS25	vacuolar protein sorting 25 homolog	VPS25	vacuolar protein sorting 25 homolog
9559_at	0.00902	0.00203	3.27	-1.94509	0.288	VPS26A	VPS26, retromer complex component A	VPS26A	VPS26, retromer complex component A
112936_at	0.00148	0.000229	4	0.1189	0.612	VPS26B	VPS26, retromer complex component B	VPS26B	VPS26, retromer complex component B
51160_at	1	0.95	-0.0625	-6.79288	-0.00991	VPS28	VPS28, ESCRT-I subunit	VPS28	VPS28, ESCRT-I subunit
51699_at	0.0246	0.00677	2.84	-3.057	0.232	VPS29	VPS29, retromer complex component	VPS29	VPS29, retromer complex component
65082_at	0.037	0.0112	-2.64	-3.51385	-0.395	VPS33A	VPS33A, CORVET/HOPS core subunit	VPS33A	VPS33A, CORVET/HOPS core subunit
26276_at	0.559	0.38	0.887	-6.40116	0.136	VPS33B	VPS33B, late endosome and lysosome associated	VPS33B	VPS33B, late endosome and lysosome associated
